#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-02T06:14:58 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-02T06:14:58	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/527/7438/catalog&-out=MaNGA&-out=logMstar&-out=VelG1Re&-out=e_VelG1Re&-out=VsigST1Re&-out=VelST1Re&-out=e_VelST1Re&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_75277438
#Name: J/MNRAS/527/7438
#Title: MaNGA kinematic catalogue (Ristea+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	creator=Ristea A.	    First author or institution
#INFO	cites=bibcode:2024MNRAS.527.7438R	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/527/7438	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.75277438	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-05-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_527_7438_catalog:
#Name: J/MNRAS/527/7438/catalog
#Title: Catalogue of the kinematic properties of MaNGA DR17 galaxies
#Column	MaNGA	(A9)	MaNGA ID of the galaxy, the same as in drpall_v3_1_1 (mangaid)	[ucd=meta.id.parent]
#Column	logMstar	(F6.3)	log of the stellar mass (log_Mstar)	[ucd=phys.mass]
#Column	VelG1Re	(F19.15)	? Ionised gas rotational velocity at 1Re, from the centred and inclination-corrected rotation curve (Vel_G_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG1Re	(F19.16)	? Error in ionised gas rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_1Re)	[ucd=stat.error]
#Column	VsigST1Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_1Re)	[ucd=phys.veloc;arith.diff]
#Column	VelST1Re	(F19.15)	? Stellar rotational velocity at 1Re from the centred and inclination-corrected rotation curve (Vel_ST_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST1Re	(F20.16)	? Error in stellar rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_ST_1Re)	[ucd=stat.error]
MaNGA	logMstar	VelG1Re	e_VelG1Re	VsigST1Re	VelST1Re	e_VelST1Re
 1-135095	10.191	108.132861537074930	 9.9380920600587519	                   	                   	
 1-150899	10.954	127.524015530744151	 9.8390172203816260	 0.3722156790958404	117.504324569216436	 28.5079843078368889
 1-604915	 9.909	136.018042887687443	 8.4541861925533262	 0.7870469462225178	113.374210262225247	 12.3131630724113528
 1-286309	10.979	151.370432139364937	10.4105565853163355	 0.5084396124369247	119.784606177104806	 14.4879891107708936
 1-351566	10.548	197.222334443187464	 8.3851554256385192	 0.8626527206852318	166.233372811404593	  8.5444196256647515
 1-148536	10.398	111.442180032299973	10.1072054619390457	                   	                   	
 1-200251	 9.164	 63.570250546593400	 8.7188360400958516	                   	                   	
 1-324605	10.161	160.787182849723990	 8.1732402001119731	 0.7621729226954873	141.371041504340440	 22.7823433154271413
  1-91131	10.390	144.004032533385498	 8.2845294377211935	                   	                   	
 1-176546	10.749	189.428448037187366	 9.1960232400411357	 0.8313774413876529	158.117100729404456	 12.3561654809301107
 1-256185	11.026	287.515589332165860	11.9319645402421468	 0.1074052143945918	 74.149032078236075	 17.7888878540122199
 1-320560	11.570	                   	                   	 0.1658599543213105	151.141001259907085	 51.7709920229583247
  1-45529	10.647	161.818283578044316	10.9110113689776043	 0.8809236811230848	155.443853316721345	 15.1779660524464912
 1-282582	11.454	                   	                   	 0.1554975819941160	143.619693782817706	 68.1138831599406558
  1-22887	10.112	110.424271134400513	10.6909554918900405	 0.7130018281466008	 70.367340593715795	 32.0207151424491485
 1-295449	10.308	157.087795475803432	 7.0000000000000000	                   	                   	
 1-317211	11.336	                   	                   	 0.2403585744163796	145.106156920565098	 47.4496795915779046
  1-60707	10.325	175.334497777084721	34.2109979505241384	 0.5774809705998625	167.469188880338720	 27.6835457139339454
 1-386657	 8.883	 53.647240086938822	 8.6296817225671383	                   	                   	
 1-259195	 9.867	103.972681582724007	 7.0000000000000000	                   	                   	
  1-37973	 9.043	 76.803030503298004	 8.3401222654101055	                   	                   	
 1-351538	10.899	 71.440013641004555	 9.2580231867920748	 0.2388323373367516	 71.547582080315237	 27.6204115145343252
 1-135190	10.613	164.992587520283081	 7.7991650353401694	 0.4472690735289534	112.646884529966272	 30.6057894038246090
 1-365037	10.527	                   	                   	 0.4109398565375921	 86.355045603859594	 27.4530016525164235
 1-152243	11.254	264.118183721246851	14.9823509148358944	 0.3775482608643820	194.415400923073435	 16.7177953287833532
 1-604052	10.217	                   	                   	 0.3628196027563856	 77.549665625806227	 33.8763163654964217
  1-27880	 9.798	 96.329121562649419	 9.2136266316519961	                   	                   	
  1-53120	10.214	154.998066445791579	 9.3540480443969454	 0.8740807186987029	141.651749445525127	  9.5176319550557551
 1-110095	11.162	394.282212026773436	69.2300107196795693	 0.4018202817133361	191.183848708905430	 51.9420140292517871
 1-547210	11.519	357.496774110243905	15.9969506098627114	                   	                   	
 1-325913	10.658	135.576693171483328	10.8002113160989008	 0.4501137446321474	107.480686786730843	  9.4682148499350962
 1-136305	 9.565	 94.459339301659568	26.1739062642864191	                   	                   	
  1-23891	10.692	174.212826278177118	 8.6786301886921855	 0.5561988353342023	166.855234248601164	  9.1019642242197882
  1-42248	10.264	145.763092270603067	 7.0000000000000000	 0.6800265122790913	111.080757039441153	 10.0118676372898587
 1-209111	 9.728	 99.977272266331624	 9.3917650920276419	                   	                   	
 1-375213	10.981	217.174665109856960	 8.1345327220942210	 0.9324832561790352	204.559684467192483	 16.0939013767100434
  1-55402	 9.215	 48.322717925692274	 7.4635481064176705	                   	                   	
 1-295953	10.172	                   	                   	 0.1610488886117707	 54.633389326337380	 30.6675330309891123
 1-286729	11.096	234.422358236727518	 7.0000000000000000	 0.7969795175575868	206.841726452585760	 14.2456501410989240
 1-202008	10.747	186.118726234529618	 7.7501209533341182	 0.7124259520541977	154.550355735254243	 22.2453785822790699
  1-24661	11.198	274.410272456457733	14.3532393184720846	 0.5297326379016623	213.736974949515343	 33.3796056206855241
 1-384872	11.334	                   	                   	 0.0943405879999084	 65.256620557461247	 32.0920377945391522
  1-91877	 9.796	 89.021011613907703	 9.9114227363090848	 0.6408416570972292	 83.781761149601834	 36.5389501808960517
 1-422430	11.368	                   	                   	 0.4586905164118059	234.194305122603225	 15.0429797814192945
 1-122141	11.094	271.844370659516812	 9.6793104848218761	 0.3660959882691703	180.841674789727932	 40.2415854829230355
 1-569155	11.054	222.718674636777109	 8.7924740891500583	 0.7616995877754171	205.265054945191196	 17.2304800156303770
  1-38802	11.418	334.209067758910294	 7.0000000000000000	 0.6290018764956125	275.018839491816550	 87.4149610929659815
 1-294376	10.619	154.493760538390404	 9.8679963691310775	                   	                   	
  1-44789	10.928	204.345685795281042	25.9025132279294183	 0.8256929931774212	205.376322539656826	 14.3852873701509480
 1-122388	10.943	219.769829130506366	10.6403296189987451	 0.9096693887687228	206.830015706607924	 14.1044337127989827
  1-78766	10.473	                   	                   	 0.2883752962567167	100.540430977895539	 20.1031035440293948
 1-456759	10.428	131.970173439414850	12.1273230055305561	 0.8595079867774582	137.799222103205949	 11.7583747474561697
  1-83151	10.872	238.116978607074373	 7.0000000000000000	 0.8709523849605334	209.531660445640796	 13.6433877554649499
  1-24418	10.894	149.529779998732977	10.2400944645315839	 0.5261095488660193	194.096688091605387	 15.3566822955190663
 1-106664	10.169	104.076431840484929	 7.6254347736455799	 0.2013213140400129	 30.676151447023393	 14.5180551802082292
  1-48157	 9.807	 94.370842635578043	 7.3865510770070477	                   	                   	
 1-421775	10.030	113.976140129640754	 8.9672635754466103	 0.6855781425929702	102.174690466966041	 21.9061714240132090
 1-167380	10.886	                   	                   	 0.6648144518208370	200.653392280794151	  8.5812545926224804
 1-321069	11.494	                   	                   	 0.2860296369105324	164.355343610754687	 37.5705540998577519
 1-249663	 9.861	118.601789259724839	 7.0000000000000000	                   	                   	
 1-134259	10.336	140.723362744706719	 7.7170351782745961	 0.9081890250936998	132.004638877223272	  7.9475400416437489
  1-32056	 8.818	 47.731737028986259	 7.4631749351717271	                   	                   	
 1-229567	10.869	229.865271510154656	 7.7783661421544572	 1.0605702405888522	198.986731939018853	 11.6180390192164342
  1-76466	10.518	149.577963829243913	10.4490676358756023	 0.6569191420422991	126.531668428972267	 42.9009273864379850
 1-298668	10.710	206.208220284202838	12.0917961600115191	 0.6936179129979164	171.606220380372292	  9.5079074019581409
 1-605740	10.460	128.731723674599493	23.2793942515579175	 0.4333498517518608	 95.946425882984173	  7.9178270115204743
 1-246203	11.013	                   	                   	 0.4338411879187427	217.064838541128097	 14.7717491348332359
  1-72242	10.194	134.064507599730121	 9.1094589101774055	                   	                   	
 1-135091	10.944	287.110107507384100	16.3841178385413571	 0.6707331356964240	259.786011304465546	  7.1381182145065427
  1-54457	11.279	260.187307157843065	 8.7736773749381136	 0.4946323564748501	190.206988414781733	 29.3549330600929288
 1-268862	11.389	315.038892180155358	12.3617640785786325	 0.5022578557448073	224.567731760071922	 42.6621154923579695
 1-213435	10.883	250.477522103009022	18.5790093350852246	 0.3246858470580589	130.371787088852955	 12.3355574129014620
  1-72289	11.092	201.139939123960517	11.5935791462086275	 0.8040020133458048	215.682669139978117	  8.8933004932091819
  1-67037	11.476	                   	                   	 0.2905147834288569	169.085636141022633	 47.7242675406433747
  1-31759	 9.416	 92.810737582865301	 7.6313274360673642	                   	                   	
  1-73005	10.828	177.046441356611183	 8.3982142591553881	 0.8454047334353685	159.379920109584788	 12.9473511807777761
  1-40793	10.823	204.094324534724166	 9.3318303281560553	 0.7375323053781324	170.695412479674872	 15.4072353365476129
 1-218322	11.242	318.578292913337009	11.8024439193314663	 0.3131385642088366	158.484364475372217	 29.8545065871212607
  1-24371	10.549	188.645490836427939	 8.3717140690002712	 0.7759149530232727	156.935788119537023	 11.6834810590075087
 1-210694	 9.857	 96.529599285119474	 9.6032800606503681	                   	                   	
 1-264482	10.416	134.221834081847589	 9.9478939794830925	 0.6526506269755197	125.869856125242919	 11.4819058209726457
 1-259952	10.915	                   	                   	 0.2523869584285634	 88.433426061093229	 14.5467758655591606
 1-322802	11.384	329.343602898754682	 9.5388971568201040	 0.8134604685304395	306.495133578488549	 15.1061237960142485
    1-896	 9.520	 76.567917009016469	 8.7553556401542920	                   	                   	
  1-72169	 9.472	 81.099157039212088	 8.4081443872082993	                   	                   	
 1-378674	10.382	164.196935533350370	 8.0182815091233781	 0.7284938816430817	143.827639697600318	  9.6398537161314053
 1-135573	 9.878	 90.739275107167728	 9.2814106591746217	                   	                   	
 1-384124	10.290	127.447734770253220	11.4056571692149316	 0.8127355234426642	122.573019609981969	  5.5424174414439982
  1-43868	11.226	182.362720671937836	13.4283668048741305	 0.6313710006704983	154.848945426006878	 13.8237781022939394
 1-631680	10.178	103.969928603334168	 8.8566028806785670	                   	                   	
 1-210754	10.465	                   	                   	 0.1487421943549968	 69.162530172205976	 20.8720722082901631
  1-26934	10.755	223.617484179720464	11.4096714893712754	 0.6921171841074079	168.439638684582491	 17.7282658673256321
 1-298845	 9.669	 92.254049313306055	 7.5316798511796295	                   	                   	
 1-404102	10.567	137.412844070671753	 7.0000000000000000	 0.9153671327818680	138.537344915688323	 10.5807831300507811
 1-335786	10.509	147.370445686615625	 9.8604588067849122	 0.7118471260929827	133.629307955163796	 20.6678260750712504
 1-208258	11.750	                   	                   	 0.3337389265172760	261.243884093952943	 86.8789352782967512
 1-188330	10.332	178.061028660979758	 8.8566028806785670	 0.9906965941743312	162.900123263760463	  6.2461907248897477
 1-204551	 9.695	 73.467329423572181	12.7293606908942323	                   	                   	
 1-230395	10.257	105.857405319331662	 7.6481404541150608	                   	                   	
   1-2988	10.461	175.799305800320496	 8.4938079328243870	                   	                   	
 1-375869	10.101	163.588636455934818	 7.5840541076454855	 0.7805509092319709	145.363937979990624	 59.5453026071042686
  1-26172	10.620	162.033645273672107	 7.0000000000000000	 0.6803779099912678	139.599476709646069	  8.0864689895362503
  1-35926	10.421	                   	                   	 0.3063468385899290	 57.483025158713289	 18.0315982840868685
 1-285916	11.506	220.836546166166386	12.0829741433540878	 0.4165049198798812	249.968796523254980	 58.6142365538742496
 1-281935	 9.584	 93.602806658638485	 8.8264126103521257	                   	                   	
 1-256496	10.348	121.459626021583588	10.7590209562523960	 0.6970524916912026	114.723220653263894	 35.4065077515598574
 1-229064	 9.721	 75.076207299405496	 7.0000000000000000	                   	                   	
 1-412176	10.480	115.904559780454321	 7.5892132614766794	 0.5088056831113574	114.941640546968969	 11.3491011720607275
 1-136120	11.200	293.754921429233264	 7.0928960779228207	 0.6686104755987629	282.004718632321783	 13.9472555746236306
 1-623722	10.253	                   	                   	 0.3457485923208244	107.574573680796476	 15.4834805830340958
 1-151637	10.925	182.906614684798683	 8.1596013529974734	 0.7290662489477100	162.481282300015550	 11.6178720202033325
 1-298715	10.140	 76.381978059955841	18.3785195900626341	 0.2475136739123250	 35.434051019410063	 11.7209581659181321
 1-158995	11.571	474.205462776731167	21.3806760047251920	 0.4532124131052302	359.724934528267852	 35.6822570158603725
  1-42250	11.280	227.740961510888127	16.8956211963818532	 0.3626583175213242	172.351215568187172	 20.6345433278476698
 1-197534	11.357	                   	                   	 0.1395556815029646	104.708415873264101	 46.1031076697611439
 1-280132	10.398	184.464887416795165	 7.4425333290483557	 0.6260363794678661	145.773131452705286	 10.6201461625371465
 1-258915	 9.741	 99.619791458454841	 7.0269154975316415	                   	                   	
  1-82645	10.717	                   	                   	 0.1955375554443995	 86.501190169332887	 12.8277294240386954
 1-266020	 9.769	109.015563144228622	 8.5429927293471764	                   	                   	
 1-300625	10.725	152.806184467258959	10.6862994011711958	 0.7296313074093719	142.371999648149256	 13.2988627768817711
 1-145828	 9.424	 73.017506848573021	 9.4087033060972889	                   	                   	
  1-61276	 9.660	 98.509811777515608	 8.8566028806785670	                   	                   	
  1-29656	10.120	121.564134140883198	 7.0000000000000000	                   	                   	
 1-214335	10.742	185.848137540167045	35.8678089909602846	 0.2438760245085527	113.913220424243079	 16.0445573266186265
 1-542327	11.308	251.154851736607981	 9.2808170452943699	 0.5302530692994474	231.765982224874847	 14.2876954934489255
 1-419257	10.310	152.578488209890224	 8.3029876165375214	 0.1494570469730628	 91.501734383746964	  9.1968874582571782
 1-377990	11.491	337.149501128313773	 7.3237105454284901	 0.1446995442433103	101.755081617035827	 28.3046383940606248
 1-376346	10.669	187.555348440537387	16.8897674639288340	 0.5581439309218921	166.790201234562176	 10.0633540729736239
 1-135536	 9.720	 91.379196368878041	11.2906676732639042	                   	                   	
 1-564535	10.678	227.834213025123574	 8.8036474376523834	 0.8169227087822694	174.223716303126423	 21.9471129986535303
 1-282014	 9.750	 99.402845652891386	 7.9823198046682524	                   	                   	
  1-36392	10.334	123.618898951035334	 7.0000000000000000	 0.7449839977990360	111.136635698212700	  7.6775252147244748
 1-564656	11.088	281.685294532024500	11.5163793324342727	 0.7537300202701793	282.775562809938833	 84.3174431975457992
 1-177284	10.701	239.587281366150819	 7.7855780672267603	 0.8323802304334776	222.852088774069159	 10.5044425761737372
 1-457153	10.088	                   	                   	 0.3319761523027517	 76.525649656602525	 25.1700734625664317
  1-22849	 9.795	126.894466316191085	 7.9597567910742839	                   	                   	
 1-236158	 9.527	 88.468309034151787	 7.0000000000000000	                   	                   	
  1-50971	10.830	219.629109140517869	21.1057776385938745	 0.2542031391426534	133.605480587014569	 31.2479774367819907
  1-44180	10.752	179.120492989773368	 9.9834468600726360	 0.6889879337711019	151.046559485390702	  5.0735855519378106
  1-45527	11.057	                   	                   	 0.0643573052865946	 25.750486899652781	 22.0470123208231250
 1-187072	 8.952	 70.508740385845897	14.9843208022264065	                   	                   	
 1-297860	11.362	278.828607045013484	 8.4621931935046746	 0.6479023806927011	260.194162972134507	 23.5845122049678793
  1-96290	11.459	461.510389147968112	59.4629897407142352	                   	                   	
 1-175200	11.226	262.098670859818242	 7.5724138896967919	 0.9417252727650252	254.334190622022845	 19.6428783477818740
  1-36968	11.174	                   	                   	 0.1904882436413242	105.430988752908888	 29.0921481137234181
 1-281828	 9.939	118.437116836617776	 8.8212366938187969	 0.4423423867492593	 87.286628641935863	 28.5452595988192073
 1-397739	11.391	                   	                   	 0.1764863118893660	187.333754590850589	 61.9024157442001126
 1-301470	11.041	328.519000172709752	 9.7564337715347698	 0.5711044543011976	294.787056498214497	 17.2436874217374054
  1-44763	10.942	179.241373973033063	 9.8349272344928274	 0.8068179533058664	161.319146548844287	 22.2666599651694348
 1-199360	 9.571	 62.601915415117645	21.7869510795553154	                   	                   	
 1-273282	11.011	258.138553408377447	18.3391997777405393	 0.2883565516410558	176.935754281262120	 14.7625722847046639
 1-635506	10.214	 50.757565472602778	15.3523676781585685	 0.2641465893756715	 88.663725985043342	 22.6727810635073439
 1-121523	11.073	255.282087441947766	13.1667599346128039	 0.7129777313086936	249.106784154237261	 14.9304772330743276
  1-80127	 9.890	104.013048674481780	10.0256759928753727	                   	                   	
 1-339042	10.982	199.033334320894397	11.1322025641176481	 0.8631521131242569	189.935725761720789	  9.5182838839276833
  1-43849	 9.927	139.292229813970437	 7.2255931508067377	                   	                   	
 1-109521	11.143	                   	                   	 0.1052814981182044	 55.283139233893039	 29.5909654112987823
 1-269165	10.432	121.637213489331458	10.0975107872158567	 0.7472008869461422	117.444455682568588	 21.1969237451966777
 1-175187	 9.618	 90.381771547385753	 8.7507031402717601	                   	                   	
 1-201874	10.714	186.130045579626199	 8.3106509795307133	 0.9017711249572689	174.529102555725615	 12.4074830793007607
 1-137797	10.621	193.939487557827988	 8.8703304123758837	 0.9994227599201668	180.385359167951776	 12.2182908636755307
 1-320584	11.460	                   	                   	 0.2341454378311311	189.789543461313485	 28.2432875610994536
  1-42197	10.450	                   	                   	 0.4087456043341202	171.824369739249164	 37.9218464666231156
  1-79489	10.706	198.394038866681882	 9.3195754062024285	 0.8437937989174658	172.406994099327761	 27.1560982275425218
 1-282043	10.743	                   	                   	 0.5168889920213368	188.833811201733852	  5.3680494126668314
 1-382696	10.603	214.121705878029587	 7.0000000000000000	 0.9256275366636612	199.063469237633285	  9.1014298510779241
 1-232536	10.452	                   	                   	 0.5160188842347930	206.651088865515703	  6.3385657818829202
  1-91430	11.461	242.532199623479102	56.7195616097758375	 0.2597140264234737	147.688024651161186	 23.6468024223941526
 1-179947	10.979	                   	                   	 0.4061668202675315	185.284636179037790	 12.6239644998835168
 1-148987	10.423	155.771654819675746	 7.9632104692476862	 0.2972391019333285	 65.373637102226894	 11.3606658925732731
 1-117381	10.690	192.576816196961033	 8.7883074315072278	 0.8901665475289311	178.533944946355120	 11.9692419966966987
 1-230987	10.193	142.399588203049404	10.0975107872158567	                   	                   	
 1-301360	 9.646	 76.617707110044392	 8.9627245099833335	                   	                   	
 1-155975	10.707	204.644505535211408	 7.9457225169348220	 0.5314753134584725	173.288650169115101	  8.8610881964725809
 1-176206	10.205	155.337733616790445	11.4613938520535577	                   	                   	
  1-25722	 9.918	 57.656851888537929	10.0749936257018824	                   	                   	
  1-73028	11.200	                   	                   	 0.0708176847580470	 66.322008861576592	 27.2083961549713891
 1-210159	 9.775	102.041431798112200	 8.4081443872082993	                   	                   	
  1-34944	10.993	                   	                   	 1.0232459292250944	325.180689709572675	 37.7460289420135098
 1-232168	10.226	                   	                   	 0.5760981890396161	134.221976049120428	 18.6149261839244140
  1-76593	 9.969	113.258208615133668	 8.3005568681235502	 0.6904692895066810	 85.319651489179279	 17.3023330714992802
 1-336095	10.331	169.055858384654016	 7.0000000000000000	 0.6927915222561353	167.310680108529539	 16.2810909099598149
  1-24006	 9.803	 89.951235300373327	30.1387955498064741	                   	                   	
  1-26020	10.706	254.320314187717770	 7.0000000000000000	 0.4081141392980309	164.622310743934293	 11.6426270615718792
  1-93557	10.411	193.420356897721717	 9.4813665646685319	 0.7904768425720281	178.254563323396383	  3.1238096457816145
  1-72210	11.027	                   	                   	 0.1405850084465635	 75.873310744741474	 29.3667421482842848
 1-338963	10.698	153.593601429223156	 8.8783813630069197	 0.9484208330220188	139.529474410337173	  4.8805168578948859
 1-264944	11.476	374.728216370664995	14.0683963410241937	 1.0723409999946909	342.280975196466898	  7.3895904608870664
 1-412105	10.802	232.063044727301929	 8.1202333073790864	 0.5808022178024677	199.095636139847443	 20.5895643905189161
 1-413061	11.342	352.764304888036861	11.3813504501631879	 1.0337728892619360	315.622518997868724	 19.2342882170470091
  1-24660	11.330	229.062439862724801	 8.3229289374906799	 0.7256292472057039	195.228793570045667	 16.2066352412483177
  1-93466	 9.459	 56.348195634349921	17.5496941422312922	                   	                   	
 1-314424	10.488	121.100629558235980	10.2700174854165116	 0.6651993161420253	122.609508876435882	 15.0616859588557261
  1-46266	10.515	136.998856033701884	 8.3716940121964658	 0.8709728146162330	137.173618419218798	 11.4309793402997926
 1-379605	 9.939	131.355041593572849	 9.9322037179129339	                   	                   	
 1-258671	 9.668	 85.327181430277861	 7.0000000000000000	 0.5370441417358491	 66.155572799633930	 33.7540172749116110
  1-54920	 8.810	 30.724436220988444	14.7570523104344300	                   	                   	
 1-456936	10.244	                   	                   	 0.3620232125895659	 90.085319465154726	 14.3805954279415076
 1-148582	 9.813	108.028017357944776	10.3778718522347493	                   	                   	
 1-457156	 9.800	                   	                   	 0.4113068729612210	 62.093785615357262	 28.6967667431289257
 1-569130	10.854	256.512567374595903	 8.0091094682979413	 0.8029798633823905	210.483875448965023	 20.4054447919468345
 1-176074	10.758	179.683788931938238	 7.6169910806438068	 0.8431256129842623	179.077272456005005	 14.8629678768231557
 1-415931	10.528	169.777650402256654	 7.0000000000000000	 0.8934301419010623	153.327210557112892	  7.4417880119691908
  1-51314	10.016	105.700103984209065	 9.9689490906367162	                   	                   	
 1-117014	10.508	193.768843149492199	 9.8352523818768880	 1.0507245163369912	186.599431842357205	  7.5417160566424712
 1-380097	10.440	121.531432109228334	23.2638360778674027	 0.4708760857109130	116.017219293488893	 19.2343649395207947
 1-181037	10.998	282.698137070450684	 8.0363896703042510	 0.7507605341747046	244.876806657489993	 64.2256627672815057
 1-115418	10.192	100.098929149590646	33.0251618801321669	                   	                   	
  1-42065	11.446	312.598952106530874	11.7584677039293659	 0.6480499170462655	238.535553474075186	 21.3303275976362947
 1-383562	 9.934	110.462450089869307	10.4837421865130800	                   	                   	
 1-379243	 9.942	                   	                   	 0.5362151136829493	 68.316290203476285	  8.7108713066680288
 1-456989	10.449	178.191942213233347	38.1142859823804230	 0.6826755952328423	144.155555659308448	  6.7092803660463662
 1-373011	10.792	202.041661118864198	22.0371513414191327	 0.3397935487925363	123.164474505828622	 15.9162488381223763
 1-138298	10.193	115.671012874740001	 9.4763475047259718	 0.8384436984598742	118.509489913549487	 56.4830511658172441
 1-387081	 9.999	 34.307211864396415	 9.4895828728182234	                   	                   	
 1-440301	 9.219	 48.577829892563386	 9.5542278874936972	                   	                   	
  1-42480	 9.986	111.518914687023809	 7.0000000000000000	                   	                   	
 1-180618	11.228	257.300832893006941	 9.7035662924396853	 0.9772149803553664	220.936015727040626	 18.7358097214571444
  1-42193	 9.278	 36.629719885502823	23.4395252713702114	                   	                   	
  1-24148	10.481	129.223946124903762	 8.8737578447010392	 0.5229957937188244	143.965783205517340	  9.8352798288202870
 1-251115	11.285	296.084229705243388	 7.0000000000000000	 0.8555287851243643	286.844738658620827	 12.3220784755394064
 1-251279	11.040	285.690042820706083	 8.3005568681235520	 0.5568711620055696	226.029052736544571	 12.2237302483981694
 1-456829	10.541	188.530607931741372	17.0174879468060212	 0.6563236657893050	159.791339335734335	  6.5520782606636825
  1-47342	10.919	                   	                   	 0.5102834288292696	316.666454801643795	 12.3849115325258303
 1-149384	10.594	163.948495178736863	 9.3969285639701923	 0.6500933562687782	151.737839820421897	  9.3106725874661578
 1-404070	10.718	159.066556319959375	11.5509308955596239	 0.6449269495002260	170.571353070912210	  5.8725836201364769
 1-230670	11.241	249.130560817065600	 7.7957211443662882	 0.7976781569186157	208.602433693747088	 16.0269450194551837
  1-94785	10.524	161.230777045418222	14.0316990514216791	 0.6941704059288305	152.760980609926349	  9.6595881940820867
 1-279381	10.629	166.668895513449343	 7.6051401672899557	 0.6567577885668641	126.440047381029373	  9.9348090411408663
 1-333721	10.206	122.157824717622745	 7.2429168638752612	 0.8329401104835799	122.679604422428639	 19.1740383469998221
 1-521998	11.324	264.746293978087238	10.5206845121704156	 0.7135880882709110	225.867820631385996	 12.1883793584911135
  1-76694	10.807	196.035931060466368	13.6626371108717528	 0.8948345589062061	192.600879907614626	 11.8483120491806115
  1-40936	10.968	                   	                   	 0.1303216841064153	 76.476601467680638	 21.5493701053614686
 1-402702	 9.853	105.851871513690043	 7.0000000000000000	                   	                   	
 1-121959	10.140	150.817699331722054	 9.1818041336545200	                   	                   	
 1-446231	11.186	                   	                   	 0.3232128432655706	200.130314365810989	 23.4174268860262060
 1-173583	10.655	                   	                   	 0.3032036662116878	130.651502632660140	 13.7822144209158530
 1-325869	11.037	                   	                   	 0.6008498087923659	242.588072073569037	  6.8134326670523704
  1-77016	10.872	127.097838329353436	16.0802824141791660	 0.4635573540507174	185.676592670656476	  8.3214757028442747
  1-78510	10.057	 99.553780761329136	 8.4081443872082993	                   	                   	
  1-43857	 9.728	 97.626953127249351	 9.2927805363895057	                   	                   	
 1-264375	11.210	281.242659678581958	 9.3494871354026685	 0.6302346644973733	235.538767173179963	 24.1822236807629558
 1-335446	 9.972	 94.599436496860193	 8.8566028806785670	                   	                   	
 1-325973	 9.631	101.885658423011179	 8.3688873669231878	                   	                   	
  1-92832	11.208	                   	                   	 0.1057203638513290	 48.467941082140399	 28.7730434701294193
 1-230767	 9.420	 91.824538326101745	 8.4629186202010391	                   	                   	
 1-211562	11.087	224.950419106095467	 7.7987533314382365	 0.8142732387577396	197.743195293626457	 17.4986882518419549
  1-90986	 9.932	109.788150658445900	 7.0000000000000000	                   	                   	
  1-76920	 9.907	132.159717784823613	10.2462460617545439	 0.7244338030684485	120.888306993996792	 28.0984644035385074
 1-352786	11.139	                   	                   	 0.3622625161300732	156.953651277367612	 14.7903288755225049
  1-28191	 9.270	 77.914370044480904	16.3650282324447502	                   	                   	
 1-564537	11.579	                   	                   	 0.1758115859524620	140.599713786326447	 48.8836503072419859
 1-151429	10.917	264.859192681214267	12.9047920470776436	 0.4827602468648160	221.205938035947128	 16.5949110191141536
  1-73002	10.442	147.541602520648837	11.4921746063193275	 0.8072112135541301	121.820390291252792	 59.1038463428886161
 1-412212	 9.901	109.936460078908993	 9.2662722922515766	                   	                   	
 1-293932	 9.953	106.308923889347909	 7.9180642265482533	                   	                   	
  1-25937	11.476	311.541178664071140	 8.5343487551698622	 0.8386444751003811	264.473186428615577	 22.5222004789049706
  1-24379	 9.631	 87.845386339001564	10.0206706471055806	                   	                   	
  1-39383	10.924	168.949760597889053	 8.1888237195314080	 0.5516507273380347	154.062119493596271	 19.3888937664842800
