#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-02T06:03:28 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-02T06:03:28	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/527/7438/catalog&-out=Plateifu&-out=logMstar&-out=VelST1Re&-out=e_VelST1Re&-out=VsigST1Re&-out=VelG1Re&-out=e_VelG1Re&-out=VsigG1Re&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_75277438
#Name: J/MNRAS/527/7438
#Title: MaNGA kinematic catalogue (Ristea+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	creator=Ristea A.	    First author or institution
#INFO	cites=bibcode:2024MNRAS.527.7438R	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/527/7438	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.75277438	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-05-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_527_7438_catalog:
#Name: J/MNRAS/527/7438/catalog
#Title: Catalogue of the kinematic properties of MaNGA DR17 galaxies
#Column	Plateifu	(A11)	Plate-ifu of the observation, the same as in drpall_v3_1_1 (plateifu)	[ucd=obs.field]
#Column	logMstar	(F6.3)	log of the stellar mass (log_Mstar)	[ucd=phys.mass]
#Column	VelST1Re	(F19.15)	? Stellar rotational velocity at 1Re from the centred and inclination-corrected rotation curve (Vel_ST_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST1Re	(F20.16)	? Error in stellar rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_ST_1Re)	[ucd=stat.error]
#Column	VsigST1Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_1Re)	[ucd=phys.veloc;arith.diff]
#Column	VelG1Re	(F19.15)	? Ionised gas rotational velocity at 1Re, from the centred and inclination-corrected rotation curve (Vel_G_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG1Re	(F19.16)	? Error in ionised gas rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_1Re)	[ucd=stat.error]
#Column	VsigG1Re	(D23.16)	? Ionised gas rotational velocity to dispersion ratio integrated within 1Re (Vsig_G_1Re)	[ucd=phys.veloc;arith.diff]
Plateifu	logMstar	VelST1Re	e_VelST1Re	VsigST1Re	VelG1Re	e_VelG1Re	VsigG1Re
  8996-3703	10.332	162.900123263760463	  6.2461907248897477	 0.9906965941743312	178.061028660979758	 8.8566028806785670	 2.2966648854713947e+00
  8655-3704	 9.695	                   	                    	                   	 73.467329423572181	12.7293606908942323	 1.4202842248988288e+00
  9510-3702	10.257	                   	                    	                   	105.857405319331662	 7.6481404541150608	 2.1713866187377056e+00
12518-12703	10.461	                   	                    	                   	175.799305800320496	 8.4938079328243870	 2.4807894420413614e+00
 9886-12702	10.101	145.363937979990624	 59.5453026071042686	 0.7805509092319709	163.588636455934818	 7.5840541076454855	 1.7574159998895649e+00
 12066-3703	10.620	139.599476709646069	  8.0864689895362503	 0.6803779099912678	162.033645273672107	 7.0000000000000000	 1.7727861967882814e+00
 10224-3702	10.421	 57.483025158713289	 18.0315982840868685	 0.3063468385899290	                   	                   	
 8331-12702	11.506	249.968796523254980	 58.6142365538742496	 0.4165049198798812	220.836546166166386	12.0829741433540878	 1.1582121706169966e+00
  8260-3703	 9.584	                   	                    	                   	 93.602806658638485	 8.8264126103521257	 2.5437981819050299e+00
  8258-3704	10.348	114.723220653263894	 35.4065077515598574	 0.6970524916912026	121.459626021583588	10.7590209562523960	 1.5591351227454568e+00
  8086-3703	 9.721	                   	                    	                   	 75.076207299405496	 7.0000000000000000	 1.2670065664542551e+00
 10218-3704	10.480	114.941640546968969	 11.3491011720607275	 0.5088056831113574	115.904559780454321	 7.5892132614766794	 1.5492224957323320e+00
  8606-3701	11.200	282.004718632321783	 13.9472555746236306	 0.6686104755987629	293.754921429233264	 7.0928960779228207	 2.4576503582273364e+00
  8951-3703	10.253	107.574573680796476	 15.4834805830340958	 0.3457485923208244	                   	                   	
11957-12703	10.925	162.481282300015550	 11.6178720202033325	 0.7290662489477100	182.906614684798683	 8.1596013529974734	 1.4352804340855991e+00
  8939-3701	10.140	 35.434051019410063	 11.7209581659181321	 0.2475136739123250	 76.381978059955841	18.3785195900626341	 8.5480514753154824e-01
 11024-3701	11.571	359.724934528267852	 35.6822570158603725	 0.4532124131052302	474.205462776731167	21.3806760047251920	 1.0174859559027625e+00
  9195-3702	11.280	172.351215568187172	 20.6345433278476698	 0.3626583175213242	227.740961510888127	16.8956211963818532	 1.2996748397064386e+00
  8595-3701	11.357	104.708415873264101	 46.1031076697611439	 0.1395556815029646	                   	                   	
 10507-3701	10.398	145.773131452705286	 10.6201461625371465	 0.6260363794678661	184.464887416795165	 7.4425333290483557	 1.8839793113317715e+00
11953-12703	 9.741	                   	                    	                   	 99.619791458454841	 7.0269154975316415	 1.8511794432269937e+00
 11835-3701	10.717	 86.501190169332887	 12.8277294240386954	 0.1955375554443995	                   	                   	
 8329-12703	 9.769	                   	                    	                   	109.015563144228622	 8.5429927293471764	 2.0522052682621341e+00
10505-12701	10.725	142.371999648149256	 13.2988627768817711	 0.7296313074093719	152.806184467258959	10.6862994011711958	 9.4862545529125131e-01
  8147-3701	 9.424	                   	                    	                   	 73.017506848573021	 9.4087033060972889	 1.6926402963031231e+00
11865-12703	 9.660	                   	                    	                   	 98.509811777515608	 8.8566028806785670	 2.2829965285586580e+00
  8654-1901	10.120	                   	                    	                   	121.564134140883198	 7.0000000000000000	 2.2500391421872163e+00
 10840-3702	10.742	113.913220424243079	 16.0445573266186265	 0.2438760245085527	185.848137540167045	35.8678089909602846	 4.4689712447523444e-01
  8482-3703	11.308	231.765982224874847	 14.2876954934489255	 0.5302530692994474	251.154851736607981	 9.2808170452943699	 1.3582476638762178e+00
  8444-3701	10.310	 91.501734383746964	  9.1968874582571782	 0.1494570469730628	152.578488209890224	 8.3029876165375214	 2.3024683873746037e+00
  8133-3702	11.491	101.755081617035827	 28.3046383940606248	 0.1446995442433103	337.149501128313773	 7.3237105454284901	 1.1770615460013263e+00
  9885-3703	10.669	166.790201234562176	 10.0633540729736239	 0.5581439309218921	187.555348440537387	16.8897674639288340	 5.2127875395146273e-01
 9869-12701	 9.720	                   	                    	                   	 91.379196368878041	11.2906676732639042	 1.5133739401916215e+00
11947-12701	10.678	174.223716303126423	 21.9471129986535303	 0.8169227087822694	227.834213025123574	 8.8036474376523834	 1.7445644426897642e+00
11755-12702	 9.750	                   	                    	                   	 99.402845652891386	 7.9823198046682524	 1.6417302647489065e+00
 10226-3703	10.334	111.136635698212700	  7.6775252147244748	 0.7449839977990360	123.618898951035334	 7.0000000000000000	 1.5681515343940404e+00
11960-12705	11.088	282.775562809938833	 84.3174431975457992	 0.7537300202701793	281.685294532024500	11.5163793324342727	 3.1234858310046052e+00
  7958-3702	10.701	222.852088774069159	 10.5044425761737372	 0.8323802304334776	239.587281366150819	 7.7855780672267603	 2.9360692409970133e+00
  8949-3702	10.088	 76.525649656602525	 25.1700734625664317	 0.3319761523027517	                   	                   	
  8610-6103	 9.795	                   	                    	                   	126.894466316191085	 7.9597567910742839	 2.2064526003724416e+00
  9871-6103	 9.527	                   	                    	                   	 88.468309034151787	 7.0000000000000000	 1.9453384228532595e+00
  9188-3704	10.830	133.605480587014569	 31.2479774367819907	 0.2542031391426534	219.629109140517869	21.1057776385938745	 1.1159696392939409e+00
  8141-3701	10.752	151.046559485390702	  5.0735855519378106	 0.6889879337711019	179.120492989773368	 9.9834468600726360	 1.6767426933682656e+00
  8725-3702	11.057	 25.750486899652781	 22.0470123208231250	 0.0643573052865946	                   	                   	
  9000-3701	 8.952	                   	                    	                   	 70.508740385845897	14.9843208022264065	 1.4735974451562062e+00
 9492-12702	11.362	260.194162972134507	 23.5845122049678793	 0.6479023806927011	278.828607045013484	 8.4621931935046746	 2.2143445220896227e+00
 9187-12701	11.459	                   	                    	                   	461.510389147968112	59.4629897407142352	 6.8016978484530188e-01
  8989-6104	11.226	254.334190622022845	 19.6428783477818740	 0.9417252727650252	262.098670859818242	 7.5724138896967919	 2.6211265604424061e+00
  8153-6104	11.174	105.430988752908888	 29.0921481137234181	 0.1904882436413242	                   	                   	
  8260-6104	 9.939	 87.286628641935863	 28.5452595988192073	 0.4423423867492593	118.437116836617776	 8.8212366938187969	 2.2167455744266236e+00
  8988-6103	11.391	187.333754590850589	 61.9024157442001126	 0.1764863118893660	                   	                   	
 11751-6102	11.041	294.787056498214497	 17.2436874217374054	 0.5711044543011976	328.519000172709752	 9.7564337715347698	 1.3686093611097356e+00
 8714-12705	10.942	161.319146548844287	 22.2666599651694348	 0.8068179533058664	179.241373973033063	 9.8349272344928274	 2.2232093018196677e+00
  9870-6101	 9.571	                   	                    	                   	 62.601915415117645	21.7869510795553154	 1.0058059428863468e+00
 11980-6101	11.011	176.935754281262120	 14.7625722847046639	 0.2883565516410558	258.138553408377447	18.3391997777405393	 1.2407377641592530e+00
  8618-6102	10.214	 88.663725985043342	 22.6727810635073439	 0.2641465893756715	 50.757565472602778	15.3523676781585685	 4.7404263600673641e-01
 8977-12703	11.073	249.106784154237261	 14.9304772330743276	 0.7129777313086936	255.282087441947766	13.1667599346128039	 6.6314501599065667e-01
 10503-6102	 9.890	                   	                    	                   	104.013048674481780	10.0256759928753727	 2.3550423451974889e+00
 8138-12705	10.982	189.935725761720789	  9.5182838839276833	 0.8631521131242569	199.033334320894397	11.1322025641176481	 1.6950122674167989e+00
 8140-12705	 9.927	                   	                    	                   	139.292229813970437	 7.2255931508067377	 2.5509646350549886e+00
  8156-6101	11.143	 55.283139233893039	 29.5909654112987823	 0.1052814981182044	                   	                   	
 9030-12702	10.432	117.444455682568588	 21.1969237451966777	 0.7472008869461422	121.637213489331458	10.0975107872158567	 1.5983795724436491e+00
  8989-6101	 9.618	                   	                    	                   	 90.381771547385753	 8.7507031402717601	 2.2663468347668805e+00
 8938-12701	10.714	174.529102555725615	 12.4074830793007607	 0.9017711249572689	186.130045579626199	 8.3106509795307133	 2.0409969870389593e+00
 8247-12703	10.621	180.385359167951776	 12.2182908636755307	 0.9994227599201668	193.939487557827988	 8.8703304123758837	 2.3497857893898355e+00
  8326-6104	11.460	189.789543461313485	 28.2432875610994536	 0.2341454378311311	                   	                   	
  7993-6103	10.450	171.824369739249164	 37.9218464666231156	 0.4087456043341202	                   	                   	
 10520-6104	10.706	172.406994099327761	 27.1560982275425218	 0.8437937989174658	198.394038866681882	 9.3195754062024285	 2.1833146459076351e+00
  8262-6103	10.743	188.833811201733852	  5.3680494126668314	 0.5168889920213368	                   	                   	
 10218-6102	10.603	199.063469237633285	  9.1014298510779241	 0.9256275366636612	214.121705878029587	 7.0000000000000000	 2.0321408464903232e+00
  8462-6103	10.452	206.651088865515703	  6.3385657818829202	 0.5160188842347930	                   	                   	
  8561-6101	11.461	147.688024651161186	 23.6468024223941526	 0.2597140264234737	242.532199623479102	56.7195616097758375	 8.1372256438505686e-01
  8615-6104	10.979	185.284636179037790	 12.6239644998835168	 0.4061668202675315	                   	                   	
  8999-6102	10.423	 65.373637102226894	 11.3606658925732731	 0.2972391019333285	155.771654819675746	 7.9632104692476862	 1.6441350053698534e+00
 12085-6101	10.690	178.533944946355120	 11.9692419966966987	 0.8901665475289311	192.576816196961033	 8.7883074315072278	 1.7773185008795604e+00
 10502-6104	10.193	                   	                    	                   	142.399588203049404	10.0975107872158567	 1.6436754897012318e+00
10838-12704	 9.646	                   	                    	                   	 76.617707110044392	 8.9627245099833335	 1.3443817768692867e+00
  8439-6102	10.707	173.288650169115101	  8.8610881964725809	 0.5314753134584725	204.644505535211408	 7.9457225169348220	 8.3820814585662218e-01
 11832-6102	10.205	                   	                    	                   	155.337733616790445	11.4613938520535577	 2.5947136229872845e+00
  8624-6102	 9.918	                   	                    	                   	 57.656851888537929	10.0749936257018824	 1.0367848106094373e+00
  8725-6103	11.200	 66.322008861576592	 27.2083961549713891	 0.0708176847580470	                   	                   	
 9036-12705	 9.775	                   	                    	                   	102.041431798112200	 8.4081443872082993	 2.3085126625944508e+00
 12078-6102	10.993	325.180689709572675	 37.7460289420135098	 1.0232459292250944	                   	                   	
 10506-6103	10.226	134.221976049120428	 18.6149261839244140	 0.5760981890396161	                   	                   	
 10511-6101	 9.969	 85.319651489179279	 17.3023330714992802	 0.6904692895066810	113.258208615133668	 8.3005568681235502	 2.1817423836239143e+00
 11963-9102	10.331	167.310680108529539	 16.2810909099598149	 0.6927915222561353	169.055858384654016	 7.0000000000000000	 1.0885396004147883e+00
  7991-6103	 9.803	                   	                    	                   	 89.951235300373327	30.1387955498064741	 1.3353030101154251e+00
 12066-6101	10.706	164.622310743934293	 11.6426270615718792	 0.4081141392980309	254.320314187717770	 7.0000000000000000	 2.3330673254306804e+00
  8483-6101	10.411	178.254563323396383	  3.1238096457816145	 0.7904768425720281	193.420356897721717	 9.4813665646685319	 1.7566887755589733e+00
  9486-6101	11.027	 75.873310744741474	 29.3667421482842848	 0.1405850084465635	                   	                   	
 8138-12702	10.698	139.529474410337173	  4.8805168578948859	 0.9484208330220188	153.593601429223156	 8.8783813630069197	 2.0098498321671019e+00
  9887-3703	11.476	342.280975196466898	  7.3895904608870664	 1.0723409999946909	374.728216370664995	14.0683963410241937	 2.9933447306904579e+00
 10216-6101	10.802	199.095636139847443	 20.5895643905189161	 0.5808022178024677	232.063044727301929	 8.1202333073790864	 1.1322062898802834e+00
  9493-6101	11.342	315.622518997868724	 19.2342882170470091	 1.0337728892619360	352.764304888036861	11.3813504501631879	 2.6306792071792802e+00
 9196-12703	11.330	195.228793570045667	 16.2066352412483177	 0.7256292472057039	229.062439862724801	 8.3229289374906799	 9.4657035212107909e-01
 8483-12705	 9.459	                   	                    	                   	 56.348195634349921	17.5496941422312922	 1.2542921823034787e+00
 9024-12702	10.488	122.609508876435882	 15.0616859588557261	 0.6651993161420253	121.100629558235980	10.2700174854165116	 6.6910392880475900e-01
10495-12705	10.515	137.173618419218798	 11.4309793402997926	 0.8709728146162330	136.998856033701884	 8.3716940121964658	 1.6820633580164022e+00
 8712-12702	 9.939	                   	                    	                   	131.355041593572849	 9.9322037179129339	 1.8033624619342139e+00
 8262-12702	 9.668	 66.155572799633930	 33.7540172749116110	 0.5370441417358491	 85.327181430277861	 7.0000000000000000	 1.8493702451369274e+00
 11759-6104	 8.810	                   	                    	                   	 30.724436220988444	14.7570523104344300	 6.4524997380230020e-01
  8950-6104	10.244	 90.085319465154726	 14.3805954279415076	 0.3620232125895659	                   	                   	
 8994-12702	 9.813	                   	                    	                   	108.028017357944776	10.3778718522347493	 1.7160246171052220e+00
  9880-6104	 9.800	 62.093785615357262	 28.6967667431289257	 0.4113068729612210	                   	                   	
 8551-12701	10.854	210.483875448965023	 20.4054447919468345	 0.8029798633823905	256.512567374595903	 8.0091094682979413	 2.5351208703172525e+00
 11833-6102	10.758	179.077272456005005	 14.8629678768231557	 0.8431256129842623	179.683788931938238	 7.6169910806438068	 1.6934401587189574e+00
 12621-6103	10.528	153.327210557112892	  7.4417880119691908	 0.8934301419010623	169.777650402256654	 7.0000000000000000	 2.4132871228574664e+00
 9189-12701	10.016	                   	                    	                   	105.700103984209065	 9.9689490906367162	 1.4735988443894927e+00
 12085-6103	10.508	186.599431842357205	  7.5417160566424712	 1.0507245163369912	193.768843149492199	 9.8352523818768880	 9.7297080484434506e-01
10492-12702	10.440	116.017219293488893	 19.2343649395207947	 0.4708760857109130	121.531432109228334	23.2638360778674027	 9.3618929681994223e-01
 10842-1901	10.998	244.876806657489993	 64.2256627672815057	 0.7507605341747046	282.698137070450684	 8.0363896703042510	 2.2368071125464328e+00
  7978-6101	10.192	                   	                    	                   	100.098929149590646	33.0251618801321669	 1.1527916672873113e+00
  8157-6104	11.446	238.535553474075186	 21.3303275976362947	 0.6480499170462655	312.598952106530874	11.7584677039293659	 2.7601147109410511e+00
 9490-12703	 9.934	                   	                    	                   	110.462450089869307	10.4837421865130800	 2.0902802613342750e+00
  8711-6104	 9.942	 68.316290203476285	  8.7108713066680288	 0.5362151136829493	                   	                   	
  9880-6103	10.449	144.155555659308448	  6.7092803660463662	 0.6826755952328423	178.191942213233347	38.1142859823804230	 4.0292308428742013e-01
  9002-6103	10.792	123.164474505828622	 15.9162488381223763	 0.3397935487925363	202.041661118864198	22.0371513414191327	 9.0647069857752538e-01
12490-12702	10.193	118.509489913549487	 56.4830511658172441	 0.8384436984598742	115.671012874740001	 9.4763475047259718	 1.3956318888516011e+00
  9505-6102	 9.999	                   	                    	                   	 34.307211864396415	 9.4895828728182234	 6.8327945553815961e-01
  9889-6102	 9.219	                   	                    	                   	 48.577829892563386	 9.5542278874936972	 1.7905950705888356e+00
 8097-12704	 9.986	                   	                    	                   	111.518914687023809	 7.0000000000000000	 2.4651037100105642e+00
 8617-12701	11.228	220.936015727040626	 18.7358097214571444	 0.9772149803553664	257.300832893006941	 9.7035662924396853	 3.0004996464806188e+00
  9514-3703	 9.278	                   	                    	                   	 36.629719885502823	23.4395252713702114	 3.7335480641694713e-01
  7991-6104	10.481	143.965783205517340	  9.8352798288202870	 0.5229957937188244	129.223946124903762	 8.8737578447010392	 2.0413963141734331e-01
 8332-12702	11.285	286.844738658620827	 12.3220784755394064	 0.8555287851243643	296.084229705243388	 7.0000000000000000	 2.1864216650834987e+00
 8332-12705	11.040	226.029052736544571	 12.2237302483981694	 0.5568711620055696	285.690042820706083	 8.3005568681235520	 2.9624474322815737e+00
 11014-6102	10.541	159.791339335734335	  6.5520782606636825	 0.6563236657893050	188.530607931741372	17.0174879468060212	 1.1714967811843400e+00
  8243-6103	10.919	316.666454801643795	 12.3849115325258303	 0.5102834288292696	                   	                   	
  8997-6103	10.594	151.737839820421897	  9.3106725874661578	 0.6500933562687782	163.948495178736863	 9.3969285639701923	 8.4251594796175644e-01
 11826-6102	10.718	170.571353070912210	  5.8725836201364769	 0.6449269495002260	159.066556319959375	11.5509308955596239	 6.1737776292487268e-01
 9510-12703	11.241	208.602433693747088	 16.0269450194551837	 0.7976781569186157	249.130560817065600	 7.7957211443662882	 2.0548589240158130e+00
  9026-6103	10.524	152.760980609926349	  9.6595881940820867	 0.6941704059288305	161.230777045418222	14.0316990514216791	 1.3966407810469814e+00
  8945-6101	10.629	126.440047381029373	  9.9348090411408663	 0.6567577885668641	166.668895513449343	 7.6051401672899557	 1.9961383715175864e+00
11962-12705	10.206	122.679604422428639	 19.1740383469998221	 0.8329401104835799	122.157824717622745	 7.2429168638752612	 2.0123733603965079e+00
11009-12705	11.324	225.867820631385996	 12.1883793584911135	 0.7135880882709110	264.746293978087238	10.5206845121704156	 9.2200027106899962e-01
 10840-3704	10.807	192.600879907614626	 11.8483120491806115	 0.8948345589062061	196.035931060466368	13.6626371108717528	 1.3216924119181692e+00
  8093-6103	10.968	 76.476601467680638	 21.5493701053614686	 0.1303216841064153	                   	                   	
12484-12703	 9.853	                   	                    	                   	105.851871513690043	 7.0000000000000000	 2.2792987951780610e+00
10215-12702	10.140	                   	                    	                   	150.817699331722054	 9.1818041336545200	 3.0933508816374462e+00
 11976-6103	11.186	200.130314365810989	 23.4174268860262060	 0.3232128432655706	                   	                   	
  8998-6101	10.655	130.651502632660140	 13.7822144209158530	 0.3032036662116878	                   	                   	
 11952-6104	11.037	242.588072073569037	  6.8134326670523704	 0.6008498087923659	                   	                   	
 10512-6101	10.872	185.676592670656476	  8.3214757028442747	 0.4635573540507174	127.097838329353436	16.0802824141791660	 3.3543187465584900e-01
10845-12703	10.057	                   	                    	                   	 99.553780761329136	 8.4081443872082993	 1.8200074048081420e+00
 8713-12704	 9.728	                   	                    	                   	 97.626953127249351	 9.2927805363895057	 1.8994628226174890e+00
 9887-12705	11.210	235.538767173179963	 24.1822236807629558	 0.6302346644973733	281.242659678581958	 9.3494871354026685	 2.4283703329174218e+00
11967-12702	 9.972	                   	                    	                   	 94.599436496860193	 8.8566028806785670	 1.4666445058402806e+00
11977-12705	 9.631	                   	                    	                   	101.885658423011179	 8.3688873669231878	 2.7302276760876292e+00
  8482-6102	11.208	 48.467941082140399	 28.7730434701294193	 0.1057203638513290	                   	                   	
 10499-6103	 9.420	                   	                    	                   	 91.824538326101745	 8.4629186202010391	 1.8877547423323915e+00
11946-12702	11.087	197.743195293626457	 17.4986882518419549	 0.8142732387577396	224.950419106095467	 7.7987533314382365	 3.1228254798097530e+00
 8553-12701	 9.932	                   	                    	                   	109.788150658445900	 7.0000000000000000	 2.0915396545849299e+00
 10512-6104	 9.907	120.888306993996792	 28.0984644035385074	 0.7244338030684485	132.159717784823613	10.2462460617545439	 2.6203645583493387e+00
  8723-6102	11.139	156.953651277367612	 14.7903288755225049	 0.3622625161300732	                   	                   	
 12070-6104	 9.270	                   	                    	                   	 77.914370044480904	16.3650282324447502	 9.7378323988662374e-01
 11949-6103	11.579	140.599713786326447	 48.8836503072419859	 0.1758115859524620	                   	                   	
 11956-6103	10.917	221.205938035947128	 16.5949110191141536	 0.4827602468648160	264.859192681214267	12.9047920470776436	 8.0817334554210551e-01
 8725-12702	10.442	121.820390291252792	 59.1038463428886161	 0.8072112135541301	147.541602520648837	11.4921746063193275	 1.8664056354708978e+00
10497-12705	 9.901	                   	                    	                   	109.936460078908993	 9.2662722922515766	 1.9462557689826123e+00
 11981-6101	 9.953	                   	                    	                   	106.308923889347909	 7.9180642265482533	 2.4413740151591412e+00
 7991-12705	11.476	264.473186428615577	 22.5222004789049706	 0.8386444751003811	311.541178664071140	 8.5343487551698622	 3.2905422630778962e+00
  7990-6102	 9.631	                   	                    	                   	 87.845386339001564	10.0206706471055806	 1.3382444074127486e+00
 8091-12705	10.924	154.062119493596271	 19.3888937664842800	 0.5516507273380347	168.949760597889053	 8.1888237195314080	 1.6226151894351544e+00
 9864-12705	11.459	196.033516399242274	 40.6884552067600609	 0.4827836006408619	280.028477500924737	21.0379354259666655	 7.6653971231409068e-01
 9086-12704	10.163	                   	                    	                   	134.193212305930388	 9.8781112069791099	 2.2045370429484725e+00
  8341-6104	10.594	118.903316741595376	 20.7110028590821855	 0.2988897289313945	                   	                   	
  8311-3704	10.828	228.277374287238331	 12.5151872912545503	 0.5679773123797865	228.990499921744743	 8.6024762146453178	 1.0785605360014510e+00
  8564-6102	 9.305	                   	                    	                   	 76.553875080753542	 8.5343487551698622	 1.7504350466523366e+00
 11020-3704	 9.469	                   	                    	                   	 52.591269414575997	 7.0217208178002668	 3.9319809103462011e-01
 10512-6103	10.687	166.689576132355938	  8.4198034257552070	 0.5589294062635396	202.234460620571610	 9.8153091913379047	 1.6238036938509353e+00
  8087-6101	11.849	335.207560100698288	 17.9356518207403184	 0.9306366464865752	358.059868180829085	 9.0793578755408735	 2.1581046682216520e+00
  8610-6101	10.239	130.982764768468229	 12.3987015951570569	 0.5850426180722328	154.416861293156671	 8.1783046503873429	 2.7762929880354852e+00
 11953-6102	11.475	232.873935148932162	 12.9600571822127471	 0.4799838967071674	351.147784025313058	16.7966384561138682	 1.0857124009942467e+00
  8715-6102	 9.349	                   	                    	                   	 58.205064438960392	 8.8921958493691982	 1.8521421957063064e+00
  8562-6102	10.732	157.970348053334192	  9.0689420322666976	 0.6704548889643650	187.353895849939732	 9.6769282126598881	 1.6877123706603716e+00
 11004-3703	 9.830	 99.270112503519613	 25.1894276826095087	 0.5640662856835545	123.142494450501829	 9.5061991476950709	 1.1225135063499838e+00
  9869-6101	10.562	101.774383829690365	 10.2515610267652200	 0.6837313437720323	127.198246623585732	10.5457694309539978	 1.2496541034873907e+00
  9191-6104	11.043	117.357306901825666	 34.0476065165221371	 0.1895588805165969	                   	                   	
  8987-6104	10.556	128.782946331981606	  7.2159479944877170	 0.5922090211498376	                   	                   	
  8603-6103	10.044	108.361404410413286	 12.7020519363508591	 0.7610958601039728	116.697656714066113	 8.3401222654101055	 1.5974874113043924e+00
11945-12704	 9.633	                   	                    	                   	 88.990803900584069	 9.5757656223715237	 1.8258380136673795e+00
 11939-6104	10.264	 91.265426550220411	 10.4603981265507144	 0.6256095167424905	120.672720981067044	 8.6798390010548445	 1.6384171004277237e+00
  8550-6104	10.427	                   	                    	                   	178.986967530699985	 7.0000000000000000	 1.1143330003306917e+00
 11752-6103	11.467	249.454709609722897	 20.0089465691925597	 0.4863096261342692	                   	                   	
  8939-6101	 9.912	                   	                    	                   	 97.473912654033995	10.3011380453757972	 9.4877205985795077e-01
10500-12703	10.388	137.326354535658339	  6.4063617849551129	 0.4924971320344471	                   	                   	
  8322-6103	 9.666	                   	                    	                   	100.858097411458374	11.6161614508724576	 1.3002468200755564e+00
 9086-12705	10.025	                   	                    	                   	104.069470030342529	 8.4081443872082993	 1.9477836644512916e+00
12068-12703	10.838	101.593437260101837	 40.0575381343631989	 0.4669417127292329	103.135419862931087	22.6773404340257123	 8.0284665940132371e-01
 8992-12701	10.551	129.562732548097756	 12.6898401013549744	 0.7228249835866284	133.969775385778632	10.7969687883075487	 7.3875333878243454e-01
  9188-6101	11.584	 86.982124768204955	 70.3721613699309074	 0.1426003213561673	                   	                   	
 10509-6104	 9.891	101.706483991640965	 11.9493711440741421	 0.6629938465215346	134.569356740269029	 7.8325788541280792	 2.9790018982014721e+00
 11833-6104	10.528	155.391476579500363	 10.3180025279340306	 0.7046506657880027	182.031072415290510	 9.3767267642114334	 2.4238997060205385e+00
 12491-6103	 9.419	                   	                    	                   	 29.688612397589836	19.5845751484736077	 7.4899601466643617e-01
  8609-6104	10.943	184.277363097085924	  9.2274761011073849	 0.5112752520545764	214.579168176731457	19.5572515454881781	 6.1154918484719190e-01
12090-12703	10.101	                   	                    	                   	106.881702325258686	 8.0159674141539696	 1.7307405136417369e+00
11755-12701	10.477	                   	                    	                   	143.429038831295259	 7.0000000000000000	 1.7989942537616421e+00
 8464-12704	10.257	                   	                    	                   	139.183424768526038	 8.7308063818499644	 2.6312774004323289e+00
11838-12703	10.360	161.833397675141754	 11.5999411340494554	 0.6791362685051110	181.426951500998854	12.9135077251284081	 9.9260374816220731e-01
 8440-12704	10.646	196.478292894522724	  5.6870041912480742	 0.6946301833796189	197.918628575916841	11.3867018042606354	 1.9435296693583282e+00
 11969-6102	11.001	233.043677527483482	  9.6103475771869071	 0.6316350041239482	238.338073897416479	10.2198813854889643	 1.0198448995814555e+00
  8085-6104	 9.863	 34.161654156516754	 18.1979932250774823	 0.2713634367260221	 64.399511921629738	10.5735543736149822	 9.0180768306601011e-01
11743-12704	10.577	187.566076038812383	 16.5747613783760066	 0.9173051278513884	201.605212736200826	 7.7243734528026344	 2.6321954574569038e+00
 8097-12703	11.159	202.151661071320120	  8.9638229663413380	 0.7882368242989358	194.005499857456527	12.2935107871831164	 9.6057940580287493e-01
 8148-12703	11.381	231.994142398697591	 16.2802880435565243	 0.7301006140020029	                   	                   	
  8993-6102	 9.710	                   	                    	                   	101.387560248059486	 7.4711556212775578	 2.2344222023965972e+00
